Hour,Starting minute (inclussive),Ending minute (exclussive),Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
20,45,50,0,11,9,1028,350,0,3,88,0,0,0
20,50,55,0,11,9,1028,350,1,3,88,0,0,0
20,55,60,0,11,9,1028,350,0,3,88,0,0,0
21,0,5,0,11,9,1028,350,0,1,89,0,0,0
21,5,10,0,11,10,1028,350,0,3,92,0,0,0
21,10,15,0,10,9,1028,350,0,1,89,0,0,0
21,15,20,0,10,8,1028,350,0,3,89,0,0,0
21,20,25,0,10,8,1028,350,0,0,89,0,0,0
21,25,30,0,10,8,1028,350,1,0,89,0,0,0
21,30,35,0,10,8,1028,350,0,3,89,0,0,0
21,35,40,0,10,8,1028,350,0,1,89,0,0,0
21,40,45,0,10,8,1028,350,0,1,89,0,0,0
21,45,50,0,10,8,1028,350,0,0,89,0,0,0
21,50,55,0,10,8,1028,350,0,0,90,0,0,0
21,55,60,0,10,8,1028,350,0,0,89,0,0,0
22,0,5,0,10,8,1028,350,0,0,90,0,0,0
22,5,10,0,10,8,1028,350,1,0,90,0,0,0
22,10,15,0,10,8,1028,350,0,1,90,0,0,0
22,15,20,0,9,8,1028,350,0,1,90,0,0,0
22,20,25,0,9,8,1028,350,0,1,90,0,0,0
22,25,30,0,9,8,1028,350,0,1,90,0,0,0
22,30,35,0,9,8,1028,350,0,1,90,0,0,0
22,35,40,0,9,8,1028,350,0,1,90,0,0,0
22,40,45,0,9,8,1028,350,1,1,90,0,0,0
22,45,50,0,9,8,1028,350,0,1,90,0,0,0
22,50,55,0,9,8,1028,350,0,1,91,0,0,0
22,55,60,0,9,8,1028,350,1,1,91,0,0,0
23,0,5,0,9,8,1028,350,0,3,91,0,0,0
23,5,10,0,9,8,1028,350,1,1,91,0,0,0
23,10,15,0,9,8,1028,350,0,1,91,0,0,0
23,15,20,0,9,7,1028,350,0,1,91,0,0,0
23,20,25,0,9,7,1028,350,0,1,91,0,0,0
23,25,30,0,8,7,1028,350,0,1,91,0,0,0
23,30,35,0,8,7,1028,350,0,1,91,0,0,0
23,35,40,0,8,7,1028,350,1,1,91,0,0,0
23,40,45,0,8,7,1027,350,1,3,91,0,0,0
23,45,50,0,8,7,1027,350,3,1,91,0,0,0
23,50,55,0,8,7,1027,350,1,3,92,0,0,0
23,55,60,0,8,7,1027,13,1,3,92,0,0,0
0,0,5,0,8,7,1027,13,0,4,92,0,0,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,8,7,1027,13,0,1,92,0,0,0
0,15,20,0,8,7,1027,13,1,1,92,0,0,0
0,20,25,0,8,7,1027,13,1,1,92,0,0,0
0,25,30,0,8,7,1027,13,1,3,92,0,0,0
0,30,35,0,8,7,1027,35,3,3,92,0,0,0
0,35,40,0,8,7,1027,35,3,4,92,0,0,0
0,40,45,0,8,7,1027,35,1,3,92,0,0,0
0,45,50,0,8,7,1027,35,1,3,92,0,0,0
0,50,55,0,8,7,1027,35,3,3,92,0,0,0
0,55,60,0,8,7,1027,74,1,3,92,0,0,0
1,0,5,0,8,7,1027,74,3,4,92,0,0,0
1,5,10,0,8,7,1027,74,1,4,92,0,0,0
1,10,15,0,8,7,1027,74,0,4,92,0,0,0
1,15,20,0,8,6,1027,74,1,4,92,0,0,0
1,20,25,0,8,6,1027,74,1,3,92,0,0,0
1,25,30,0,8,6,1027,74,1,3,92,0,0,0
1,30,35,0,8,6,1027,74,1,3,92,0,0,0
1,35,40,0,8,6,1027,74,3,3,92,0,0,0
1,40,45,0,7,6,1027,74,0,3,92,0,0,0
1,45,50,0,7,6,1027,74,0,4,93,0,0,0
1,50,55,0,7,6,1027,74,0,3,93,0,0,0
1,55,60,0,7,6,1027,74,1,3,93,0,0,0
2,0,5,0,7,6,1027,74,0,1,93,0,0,0
2,5,10,0,7,6,1027,74,1,1,93,0,0,0
2,10,15,0,7,6,1027,89,3,3,92,0,0,0
2,15,20,0,7,6,1027,90,3,4,93,0,0,0
2,20,25,0,7,6,1027,92,1,4,92,0,0,0
2,25,30,0,7,6,1027,92,3,4,93,0,0,0
2,30,35,0,7,6,1027,92,1,4,93,0,0,0
2,35,40,0,7,6,1027,92,1,4,93,0,0,0
2,40,45,0,6,6,1027,92,1,4,93,0,0,0
2,45,50,0,6,5,1027,92,3,3,93,0,0,0
2,50,55,0,6,5,1027,92,1,4,93,0,0,0
2,55,60,0,6,5,1027,92,1,4,93,0,0,0
3,0,5,0,6,5,1027,92,3,4,93,0,0,0
3,5,10,0,6,5,1027,92,1,4,93,0,0,0
3,10,15,0,6,5,1027,92,1,4,93,0,0,0
3,15,20,0,6,5,1027,92,3,3,93,0,0,0
3,20,25,0,6,5,1026,92,1,3,93,0,0,0
3,25,30,0,6,5,1026,92,1,4,93,0,0,0
3,30,35,0,6,5,1026,92,4,4,93,0,0,0
3,35,40,0,6,5,1026,96,1,4,93,0,0,0
3,40,45,0,6,5,1026,105,1,4,93,0,0,0
3,45,50,0,6,5,1026,104,3,4,93,0,0,0
3,50,55,0,6,5,1026,105,0,4,93,0,0,0
3,55,60,0,6,5,1026,113,3,6,93,0,0,0
4,0,5,0,6,5,1026,113,3,6,93,0,0,0
4,5,10,0,6,5,1026,114,3,4,93,0,0,0
4,10,15,0,6,5,1026,114,1,4,93,0,0,0
4,15,20,0,6,5,1026,114,3,3,93,0,0,0
4,20,25,0,6,5,1026,114,3,3,93,0,0,0
4,25,30,0,6,5,1026,114,3,4,93,0,0,0
4,30,35,0,6,5,1026,114,3,4,93,0,0,0
4,35,40,0,6,5,1026,114,1,4,93,0,0,0
4,40,45,0,6,5,1026,114,1,4,93,0,0,0
4,45,50,0,6,5,1026,113,1,4,93,0,0,0
4,50,55,0,6,5,1026,113,1,4,93,0,0,0
4,55,60,0,5,5,1026,114,3,4,93,0,0,0
5,0,5,0,5,5,1026,114,3,4,93,0,0,0
5,5,10,0,5,5,1026,114,3,4,93,0,0,0
5,10,15,0,5,5,1026,114,3,4,93,0,0,0
5,15,20,0,5,4,1026,114,3,4,93,0,0,0
5,20,25,0,5,4,1026,115,3,4,93,0,0,0
5,25,30,0,5,4,1026,115,3,4,93,0,0,0
5,30,35,0,5,4,1026,115,3,4,93,0,0,0
5,35,40,0,5,4,1026,115,1,4,93,0,0,0
5,40,45,0,5,4,1026,115,3,4,93,0,0,0
5,45,50,0,5,4,1026,115,3,4,94,0,0,0
5,50,55,0,5,4,1026,115,3,6,94,0,0,0
5,55,60,0,5,4,1026,115,3,3,94,0,0,0
6,0,5,0,5,4,1026,115,3,4,94,0,0,0
6,5,10,0,5,4,1026,115,3,3,94,0,0,0
6,10,15,0,5,4,1026,115,1,3,94,0,0,0
6,15,20,0,5,4,1026,115,1,3,94,0,0,0
6,20,25,0,5,4,1026,117,3,4,94,0,0,0
6,25,30,0,5,4,1026,128,6,6,94,0,0,0
6,30,35,0,5,4,1026,135,4,9,94,0,0,0
6,35,40,0,5,4,1026,141,3,11,94,0,0,0
6,40,45,0,5,4,1026,144,3,8,94,0,0,0
6,45,50,0,5,4,1026,135,3,8,94,0,0,0
6,50,55,0,5,4,1026,131,6,8,94,0,0,0
6,55,60,0,5,3,1026,130,3,6,93,0,0,0
7,0,5,0,5,3,1026,130,3,4,93,0,0,0
7,5,10,0,5,3,1026,122,4,4,93,0,0,0
7,10,15,0,5,3,1026,121,3,8,94,0,0,0
7,15,20,0,4,3,1026,120,4,6,94,0,0,0
7,20,25,0,4,3,1026,119,3,6,94,0,0,0
7,25,30,0,4,3,1026,119,3,4,94,0,0,0
7,30,35,0,4,3,1026,119,3,4,93,0,0,0
7,35,40,0,4,3,1026,119,1,4,94,0,0,0
7,40,45,0,4,3,1026,119,1,4,94,0,0,0
7,45,50,6,4,3,1026,119,3,3,93,0,0,5
7,50,55,53,4,3,1026,119,1,3,94,0,0,9
7,55,60,67,4,3,1026,119,3,4,93,0,0,12
8,0,5,82,4,3,1026,119,3,4,94,0,0,18
8,5,10,95,5,3,1026,119,3,6,94,0,0,25
8,10,15,108,5,4,1026,119,3,4,94,0,0,33
8,15,20,119,5,4,1026,119,3,4,94,0,0,42
8,20,25,135,5,4,1026,117,3,4,94,0,0,53
8,25,30,144,5,4,1026,116,4,4,94,0,0,63
8,30,35,154,5,4,1026,116,1,6,94,0,0,77
8,35,40,167,5,5,1026,116,4,4,94,0,0,88
8,40,45,176,5,5,1026,116,3,6,94,0,0,100
8,45,50,182,5,5,1026,115,3,6,94,0,0,118
8,50,55,198,6,5,1026,118,1,6,93,0,0,134
8,55,60,209,6,5,1026,132,4,6,94,0,0,148
9,0,5,215,6,5,1026,143,3,6,93,0,0,160
9,5,10,222,6,5,1026,142,3,6,93,0,0,176
9,10,15,228,6,5,1026,119,4,12,93,0,0,188
9,15,20,236,6,5,1026,130,4,9,92,0,0,200
9,20,25,249,7,6,1027,118,1,6,92,0,0,213
9,25,30,254,7,6,1027,94,1,6,92,0,0,225
9,30,35,261,7,6,1027,94,4,4,91,0,0,236
9,35,40,270,7,6,1026,94,4,4,91,0,0,251
9,40,45,279,8,6,1026,101,3,6,90,0,0,264
9,45,50,285,8,6,1026,117,4,9,89,0,0,274
9,50,55,290,8,6,1026,119,3,6,88,0,0,287
9,55,60,303,8,6,1026,111,3,8,87,0,0,297
10,0,5,327,8,6,1027,161,1,4,85,0,0,304
10,5,10,451,8,6,1026,159,6,9,85,0,0,318
10,10,15,493,9,6,1026,136,3,6,84,0,0,338
10,15,20,514,9,6,1027,138,1,6,83,0,0,352
10,20,25,654,9,6,1027,136,1,4,82,0,0,364
10,25,30,781,9,6,1027,138,3,4,81,0,0,376
10,30,35,986,10,6,1026,147,3,4,79,0,0,387
10,35,40,1120,10,6,1026,130,4,6,79,0,0,396
10,40,45,1287,10,6,1026,116,1,4,78,0,0,406
10,45,50,1293,11,7,1026,146,3,6,77,0,0,422
10,50,55,1362,11,6,1026,152,4,4,74,0,0,438
10,55,60,1473,11,6,1026,159,3,8,73,0,0,441
11,0,5,1618,11,6,1026,159,3,8,72,0,0,454
11,5,10,1761,11,6,1026,184,4,8,70,0,0,459
11,10,15,1825,12,6,1026,119,1,8,70,0,0,438
11,15,20,1943,12,6,1026,103,1,9,69,0,0,485
11,20,25,2093,12,7,1026,103,1,8,70,0,0,490
11,25,30,2163,12,7,1026,173,1,6,69,0,0,492
11,30,35,2215,13,7,1026,177,4,6,68,0,0,503
11,35,40,2256,13,7,1026,182,3,6,68,0,0,512
11,40,45,2282,13,7,1026,178,4,4,68,0,0,519
11,45,50,2437,13,7,1026,175,0,6,69,0,0,533
11,50,55,2569,13,7,1026,134,1,3,68,0,0,540
11,55,60,2612,13,8,1026,5,3,4,70,0,0,545
12,0,5,2671,13,8,1026,322,6,4,71,0,0,534
12,5,10,2700,13,8,1026,300,1,9,71,0,0,529
12,10,15,2514,13,8,1026,330,3,9,71,0,0,482
12,15,20,2434,13,8,1026,337,1,8,72,0,0,466
12,20,25,2417,13,8,1026,339,1,6,72,0,0,478
12,25,30,2521,14,9,1026,10,4,9,73,0,0,508
12,30,35,2396,14,9,1026,331,4,6,72,0,0,464
12,35,40,2384,14,9,1026,336,1,8,72,0,0,473
12,40,45,2453,14,8,1025,344,3,9,71,0,0,526
12,45,50,2398,14,9,1025,342,3,8,72,0,0,503
12,50,55,2442,14,9,1025,350,6,6,72,0,0,508
12,55,60,2455,14,9,1025,346,1,8,72,0,0,492
13,0,5,2556,14,9,1025,30,6,11,72,0,0,501
13,5,10,2713,14,9,1025,355,1,6,73,0,0,531
13,10,15,2907,14,10,1025,355,1,8,73,0,0,541
13,15,20,2869,14,10,1025,269,9,4,72,0,0,499
13,20,25,2938,15,10,1025,286,4,12,72,0,0,515
13,25,30,2801,14,10,1025,275,1,11,73,0,0,439
13,30,35,2726,14,10,1025,284,6,11,74,0,0,450
13,35,40,2835,14,10,1025,225,3,12,75,0,0,462
13,40,45,3172,14,10,1025,300,1,9,73,0,0,536
13,45,50,2997,14,10,1025,307,4,11,75,0,0,524
13,50,55,2875,14,10,1025,222,6,12,76,0,0,508
13,55,60,2782,14,10,1025,302,8,8,75,0,0,490
14,0,5,2688,14,10,1025,277,12,12,76,0,0,461
14,5,10,2411,14,10,1025,317,6,12,76,0,0,418
14,10,15,2541,13,10,1025,302,6,16,77,0,0,464
14,15,20,2633,13,10,1025,290,4,17,78,0,0,504
14,20,25,2412,13,10,1025,262,4,12,78,0,0,483
14,25,30,1926,13,10,1025,342,8,12,78,0,0,359
14,30,35,1223,13,10,1024,242,4,17,78,0,0,195
14,35,40,1187,13,10,1024,327,1,12,78,0,0,216
14,40,45,1475,13,9,1025,272,11,8,78,0,0,334
14,45,50,1330,13,9,1025,278,12,12,79,0,0,288
14,50,55,1204,12,9,1024,292,4,16,80,0,0,221
14,55,60,1055,12,9,1024,261,9,14,80,0,0,199
15,0,5,1312,12,9,1024,291,3,12,80,0,0,318
15,5,10,1292,12,9,1024,284,3,12,81,0,0,392
15,10,15,1107,12,9,1024,264,4,12,80,0,0,251
15,15,20,1174,12,9,1024,281,9,12,80,0,0,234
15,20,25,1299,12,9,1024,265,6,14,80,0,0,274
15,25,30,1276,12,10,1024,311,12,11,81,0,0,390
15,30,35,1143,13,10,1024,305,3,16,81,0,0,323
15,35,40,966,13,10,1025,321,1,12,80,0,0,262
15,40,45,1028,13,10,1025,319,6,11,80,0,0,267
15,45,50,960,13,9,1024,306,6,14,80,0,0,237
15,50,55,880,13,10,1025,275,11,14,81,0,0,209
15,55,60,817,12,9,1024,274,9,14,81,0,0,144
16,0,5,813,12,10,1024,296,6,12,82,0,0,178
16,5,10,771,12,9,1025,17,1,12,82,0,0,148
16,10,15,714,12,9,1025,326,3,11,82,0,0,130
16,15,20,723,12,9,1025,269,12,14,82,0,0,134
16,20,25,690,12,9,1025,281,4,14,83,0,0,123
16,25,30,665,12,9,1025,311,4,14,83,0,0,120
16,30,35,619,12,9,1024,294,3,12,83,0,0,121
16,35,40,584,12,9,1025,295,6,12,83,0,0,116
16,40,45,509,12,9,1024,258,6,14,83,0,0,90
16,45,50,486,12,9,1025,300,4,14,84,0,0,93
16,50,55,443,12,9,1025,277,1,11,83,0,0,81
16,55,60,400,12,9,1025,294,4,11,84,0,0,74
17,0,5,393,12,9,1025,286,3,9,84,0,0,70
17,5,10,361,12,9,1025,287,6,11,83,0,0,62
17,10,15,320,12,8,1024,290,3,11,82,0,0,54
17,15,20,286,12,9,1024,290,1,9,83,0,0,49
17,20,25,256,12,9,1024,290,3,4,83,0,0,47
17,25,30,244,12,9,1024,290,3,4,83,0,0,44
17,30,35,186,12,9,1024,284,4,4,83,0,0,35
17,35,40,134,12,9,1024,287,3,6,83,0,0,23
17,40,45,93,12,9,1024,287,1,6,83,0,0,18
17,45,50,67,12,9,1024,287,4,4,84,0,0,12
17,50,55,53,12,9,1024,287,1,4,84,0,0,9
17,55,60,34,12,9,1024,283,1,3,84,0,0,7
18,0,5,29,12,9,1024,283,0,4,83,0,0,5
18,5,10,19,12,9,1024,283,1,3,84,0,0,5
18,10,15,0,12,9,1025,283,3,4,84,0,0,0
18,15,20,0,12,9,1025,283,3,3,84,0,0,0
18,20,25,0,0,0,0,0,0,0,0,0,0,0
18,25,30,0,0,0,0,0,0,0,0,0,0,0
18,30,35,0,0,0,0,0,0,0,0,0,0,0
18,35,40,0,0,0,0,0,0,0,0,0,0,0
18,40,45,0,0,0,0,0,0,0,0,0,0,0
18,45,50,0,0,0,0,0,0,0,0,0,0,0
18,50,55,0,0,0,0,0,0,0,0,0,0,0
18,55,60,0,0,0,0,0,0,0,0,0,0,0
19,0,5,0,0,0,0,0,0,0,0,0,0,0
19,5,10,0,0,0,0,0,0,0,0,0,0,0
19,10,15,0,0,0,0,0,0,0,0,0,0,0
19,15,20,0,0,0,0,0,0,0,0,0,0,0
19,20,25,0,0,0,0,0,0,0,0,0,0,0
19,25,30,0,0,0,0,0,0,0,0,0,0,0
19,30,35,0,0,0,0,0,0,0,0,0,0,0
19,35,40,0,0,0,0,0,0,0,0,0,0,0
19,40,45,0,0,0,0,0,0,0,0,0,0,0
19,45,50,0,0,0,0,0,0,0,0,0,0,0
19,50,55,0,0,0,0,0,0,0,0,0,0,0
19,55,60,0,0,0,0,0,0,0,0,0,0,0
20,0,5,0,0,0,0,0,0,0,0,0,0,0
20,5,10,0,0,0,0,0,0,0,0,0,0,0
20,10,15,0,0,0,0,0,0,0,0,0,0,0
20,15,20,0,0,0,0,0,0,0,0,0,0,0
20,20,25,0,0,0,0,0,0,0,0,0,0,0
20,25,30,0,0,0,0,0,0,0,0,0,0,0
20,30,35,0,0,0,0,0,0,0,0,0,0,0
20,35,40,0,0,0,0,0,0,0,0,0,0,0
20,40,45,0,0,0,0,0,0,0,0,0,0,0
20,45,50,0,0,0,0,0,0,0,0,0,0,0
20,50,55,0,0,0,0,0,0,0,0,0,0,0
20,55,60,0,0,0,0,0,0,0,0,0,0,0
21,0,5,0,0,0,0,0,0,0,0,0,0,0
21,5,10,0,0,0,0,0,0,0,0,0,0,0
21,10,15,0,0,0,0,0,0,0,0,0,0,0
21,15,20,0,0,0,0,0,0,0,0,0,0,0
21,20,25,0,0,0,0,0,0,0,0,0,0,0
21,25,30,0,0,0,0,0,0,0,0,0,0,0
21,30,35,0,0,0,0,0,0,0,0,0,0,0
21,35,40,0,0,0,0,0,0,0,0,0,0,0
21,40,45,0,0,0,0,0,0,0,0,0,0,0
21,45,50,0,0,0,0,0,0,0,0,0,0,0
21,50,55,0,0,0,0,0,0,0,0,0,0,0
21,55,60,0,0,0,0,0,0,0,0,0,0,0
22,0,5,0,0,0,0,0,0,0,0,0,0,0
22,5,10,0,0,0,0,0,0,0,0,0,0,0
22,10,15,0,0,0,0,0,0,0,0,0,0,0
22,15,20,0,0,0,0,0,0,0,0,0,0,0
22,20,25,0,0,0,0,0,0,0,0,0,0,0
22,25,30,0,0,0,0,0,0,0,0,0,0,0
22,30,35,0,0,0,0,0,0,0,0,0,0,0
22,35,40,0,0,0,0,0,0,0,0,0,0,0
22,40,45,0,0,0,0,0,0,0,0,0,0,0
22,45,50,0,0,0,0,0,0,0,0,0,0,0
22,50,55,0,0,0,0,0,0,0,0,0,0,0
22,55,60,0,0,0,0,0,0,0,0,0,0,0
23,0,5,0,0,0,0,0,0,0,0,0,0,0
23,5,10,0,0,0,0,0,0,0,0,0,0,0
23,10,15,0,0,0,0,0,0,0,0,0,0,0
23,15,20,0,0,0,0,0,0,0,0,0,0,0
23,20,25,0,0,0,0,0,0,0,0,0,0,0
23,25,30,0,0,0,0,0,0,0,0,0,0,0
23,30,35,0,0,0,0,0,0,0,0,0,0,0
23,35,40,0,0,0,0,0,0,0,0,0,0,0
23,40,45,0,0,0,0,0,0,0,0,0,0,0
23,45,50,0,0,0,0,0,0,0,0,0,0,0
23,50,55,0,0,0,0,0,0,0,0,0,0,0
23,55,60,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,0,0,0,0,0,0,0,0,0,0
0,15,20,0,0,0,0,0,0,0,0,0,0,0
0,20,25,0,0,0,0,0,0,0,0,0,0,0
0,25,30,0,0,0,0,0,0,0,0,0,0,0
0,30,35,0,0,0,0,0,0,0,0,0,0,0
0,35,40,0,0,0,0,0,0,0,0,0,0,0
0,40,45,0,0,0,0,0,0,0,0,0,0,0
0,45,50,0,0,0,0,0,0,0,0,0,0,0
0,50,55,0,0,0,0,0,0,0,0,0,0,0
0,55,60,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,0,0,0,0,0,0,0,0,0,0
1,5,10,0,0,0,0,0,0,0,0,0,0,0
1,10,15,0,0,0,0,0,0,0,0,0,0,0
1,15,20,0,0,0,0,0,0,0,0,0,0,0
1,20,25,0,0,0,0,0,0,0,0,0,0,0
1,25,30,0,0,0,0,0,0,0,0,0,0,0
1,30,35,0,0,0,0,0,0,0,0,0,0,0
1,35,40,0,0,0,0,0,0,0,0,0,0,0
1,40,45,0,0,0,0,0,0,0,0,0,0,0
1,45,50,0,0,0,0,0,0,0,0,0,0,0
1,50,55,0,0,0,0,0,0,0,0,0,0,0
1,55,60,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,0,0,0,0,0
2,5,10,0,0,0,0,0,0,0,0,0,0,0
2,10,15,0,0,0,0,0,0,0,0,0,0,0
2,15,20,0,0,0,0,0,0,0,0,0,0,0
2,20,25,0,0,0,0,0,0,0,0,0,0,0
2,25,30,0,0,0,0,0,0,0,0,0,0,0
2,30,35,0,0,0,0,0,0,0,0,0,0,0
2,35,40,0,0,0,0,0,0,0,0,0,0,0
2,40,45,0,0,0,0,0,0,0,0,0,0,0
2,45,50,0,0,0,0,0,0,0,0,0,0,0
2,50,55,0,0,0,0,0,0,0,0,0,0,0
2,55,60,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,0,0,0,0,0,0,0,0,0,0
3,5,10,0,0,0,0,0,0,0,0,0,0,0
3,10,15,0,0,0,0,0,0,0,0,0,0,0
3,15,20,0,0,0,0,0,0,0,0,0,0,0
3,20,25,0,0,0,0,0,0,0,0,0,0,0
3,25,30,0,0,0,0,0,0,0,0,0,0,0
3,30,35,0,0,0,0,0,0,0,0,0,0,0
3,35,40,0,0,0,0,0,0,0,0,0,0,0
3,40,45,0,0,0,0,0,0,0,0,0,0,0
3,45,50,0,0,0,0,0,0,0,0,0,0,0
3,50,55,0,0,0,0,0,0,0,0,0,0,0
3,55,60,0,0,0,0,0,0,0,0,0,0,0
4,0,5,0,0,0,0,0,0,0,0,0,0,0
4,5,10,0,0,0,0,0,0,0,0,0,0,0
4,10,15,0,0,0,0,0,0,0,0,0,0,0
4,15,20,0,0,0,0,0,0,0,0,0,0,0
4,20,25,0,0,0,0,0,0,0,0,0,0,0
4,25,30,0,0,0,0,0,0,0,0,0,0,0
4,30,35,0,0,0,0,0,0,0,0,0,0,0
4,35,40,0,0,0,0,0,0,0,0,0,0,0
4,40,45,0,0,0,0,0,0,0,0,0,0,0
4,45,50,0,0,0,0,0,0,0,0,0,0,0
4,50,55,0,0,0,0,0,0,0,0,0,0,0
4,55,60,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,0,0,0,0
5,5,10,0,0,0,0,0,0,0,0,0,0,0
5,10,15,0,0,0,0,0,0,0,0,0,0,0
5,15,20,0,0,0,0,0,0,0,0,0,0,0
5,20,25,0,0,0,0,0,0,0,0,0,0,0
5,25,30,0,0,0,0,0,0,0,0,0,0,0
5,30,35,0,0,0,0,0,0,0,0,0,0,0
5,35,40,0,0,0,0,0,0,0,0,0,0,0
5,40,45,0,0,0,0,0,0,0,0,0,0,0
5,45,50,0,0,0,0,0,0,0,0,0,0,0
5,50,55,0,0,0,0,0,0,0,0,0,0,0
5,55,60,0,0,0,0,0,0,0,0,0,0,0
6,0,5,0,0,0,0,0,0,0,0,0,0,0
6,5,10,0,0,0,0,0,0,0,0,0,0,0
6,10,15,0,0,0,0,0,0,0,0,0,0,0
6,15,20,0,0,0,0,0,0,0,0,0,0,0
6,20,25,0,0,0,0,0,0,0,0,0,0,0
6,25,30,0,0,0,0,0,0,0,0,0,0,0
6,30,35,0,0,0,0,0,0,0,0,0,0,0
6,35,40,0,0,0,0,0,0,0,0,0,0,0
6,40,45,0,0,0,0,0,0,0,0,0,0,0
6,45,50,0,0,0,0,0,0,0,0,0,0,0
6,50,55,0,0,0,0,0,0,0,0,0,0,0
6,55,60,0,0,0,0,0,0,0,0,0,0,0
7,0,5,0,0,0,0,0,0,0,0,0,0,0
7,5,10,0,0,0,0,0,0,0,0,0,0,0
7,10,15,0,0,0,0,0,0,0,0,0,0,0
7,15,20,0,0,0,0,0,0,0,0,0,0,0
7,20,25,0,0,0,0,0,0,0,0,0,0,0
7,25,30,0,0,0,0,0,0,0,0,0,0,0
7,30,35,0,0,0,0,0,0,0,0,0,0,0
7,35,40,0,0,0,0,0,0,0,0,0,0,0
7,40,45,0,0,0,0,0,0,0,0,0,0,0
7,45,50,0,0,0,0,0,0,0,0,0,0,0
7,50,55,29,0,0,0,0,0,0,0,0,0,0
7,55,60,56,0,0,0,0,0,0,0,0,0,0
8,0,5,66,0,0,0,0,0,0,0,0,0,0
8,5,10,88,0,0,0,0,0,0,0,0,0,0
8,10,15,108,0,0,0,0,0,0,0,0,0,0
8,15,20,120,0,0,0,0,0,0,0,0,0,0
8,20,25,145,0,0,0,0,0,0,0,0,0,0
8,25,30,164,0,0,0,0,0,0,0,0,0,0
8,30,35,175,0,0,0,0,0,0,0,0,0,0
8,35,40,185,0,0,0,0,0,0,0,0,0,0
8,40,45,187,0,0,0,0,0,0,0,0,0,0
8,45,50,193,0,0,0,0,0,0,0,0,0,0
8,50,55,212,9,8,1026,145,4,9,93,0,0,127
8,55,60,222,10,8,1026,115,1,8,93,0,0,146
9,0,5,233,10,9,1026,133,4,8,93,0,0,156
9,5,10,264,10,9,1026,140,1,4,93,0,0,171
9,10,15,306,10,9,1026,115,1,4,92,0,0,186
9,15,20,408,10,9,1026,115,0,4,92,0,0,199
9,20,25,659,11,10,1026,134,1,3,92,0,0,258
9,25,30,894,11,10,1026,129,1,3,92,0,0,155
9,30,35,1021,11,10,1026,129,1,4,91,0,0,167
9,35,40,776,11,10,1026,129,1,4,91,0,0,83
9,40,45,509,11,9,1026,131,3,4,90,0,0,69
9,45,50,1447,11,9,1026,106,1,6,90,0,0,236
9,50,55,1510,11,9,1026,82,3,8,90,0,0,237
9,55,60,1482,11,9,1026,76,3,9,90,0,0,264
10,0,5,1704,11,10,1026,95,9,6,90,0,0,262
10,5,10,1422,11,10,1026,73,3,9,90,0,0,236
10,10,15,1304,11,10,1026,99,9,9,90,0,0,204
10,15,20,1245,11,9,1026,84,3,11,90,0,0,174
10,20,25,1039,11,9,1026,123,3,9,90,0,0,146
10,25,30,1343,11,10,1026,111,6,11,90,0,0,243
10,30,35,1230,11,9,1026,168,1,9,90,0,0,190
10,35,40,1377,11,10,1026,106,4,12,90,0,0,151
10,40,45,1169,11,10,1026,110,6,9,90,0,0,183
10,45,50,1246,11,9,1026,150,4,11,90,0,0,216
10,50,55,917,11,10,1026,103,4,11,90,0,0,202
10,55,60,1882,11,10,1026,103,3,12,90,0,0,547
11,0,5,1660,11,10,1026,137,4,14,90,0,0,207
11,5,10,1780,11,10,1026,154,3,11,89,0,0,279
11,10,15,1866,11,10,1026,123,6,9,88,0,0,401
11,15,20,1880,11,10,1026,98,3,12,88,0,0,343
11,20,25,1842,12,10,1026,115,9,9,88,0,0,281
11,25,30,1496,12,10,1026,182,3,11,87,0,0,239
11,30,35,1525,12,10,1026,157,3,11,86,0,0,248
11,35,40,1347,12,10,1026,159,1,11,86,0,0,213
11,40,45,1312,12,10,1026,101,1,9,86,0,0,202
11,45,50,1335,12,10,1026,121,3,11,86,0,0,218
11,50,55,1408,12,10,1026,98,3,8,86,0,0,221
11,55,60,1478,12,10,1026,98,0,6,85,0,0,232
12,0,5,1876,12,10,1026,135,4,4,84,0,0,309
12,5,10,1727,12,10,1026,98,1,8,84,0,0,272
12,10,15,1697,12,10,1026,136,1,6,84,0,0,258
12,15,20,1502,12,10,1026,59,3,6,84,0,0,237
12,20,25,1482,12,10,1026,59,1,6,83,0,0,237
12,25,30,1340,13,10,1026,59,3,3,83,0,0,207
12,30,35,1207,13,10,1026,280,3,3,82,0,0,197
12,35,40,1250,13,10,1026,222,1,6,81,0,0,211
12,40,45,1172,13,10,1026,222,1,4,82,0,0,185
12,45,50,1150,13,10,1026,222,3,4,82,0,0,193
